,index,StartTime,TotalTimeSeconds,DistanceMeters,MaximumSpeed,Calories,AverageSpeed,parsed,zoned,hour,Miles,Minutes,Trip_hours,average_mph,maximum_mph,leg_flag,month,day,weekday
248,212,2013-03-02 00:18:26,2133.64,17216.56,12.18,698.0,8.07,2013-03-02 00:18:26+00:00,2013-03-01 16:18:26-08:00,16,10.697901002895598,35.56066666666666,0.5926777777777777,18.050113238608272,27.245951756620727,evening_suburb,3,2,5
249,354,2013-03-05 00:12:12,1997.68,15237.75,11.12,631.0,7.63,2013-03-05 00:12:12+00:00,2013-03-04 16:12:12-08:00,16,9.468322417885593,33.294666666666664,0.554911111111111,17.06277316907019,24.874793393565064,evening_suburb,3,5,1
250,347,2013-03-11 23:15:42,1979.87,15268.67,11.92,673.0,7.71,2013-03-11 23:15:42+00:00,2013-03-11 16:15:42-07:00,16,9.487535262902805,32.99783333333333,0.5499638888888889,17.251196768702034,26.664346875116507,evening_suburb,3,11,0
251,102,2013-03-19 23:15:51,1961.74,15215.81,12.44,613.0,7.76,2013-03-19 23:15:51+00:00,2013-03-19 16:15:51-07:00,16,9.454689500043497,32.69566666666667,0.5449277777777778,17.350353359852267,27.827556638124946,evening_suburb,3,19,1
252,82,2013-03-21 23:18:42,1892.76,15245.91,11.9,705.0,8.05,2013-03-21 23:18:42+00:00,2013-03-21 16:18:42-07:00,16,9.473392819416656,31.546,0.5257666666666666,18.01824539291826,26.619608038077722,evening_suburb,3,21,3
253,321,2013-03-22 23:18:33,1755.08,14144.9,11.53,520.0,8.06,2013-03-22 23:18:33+00:00,2013-03-22 16:18:33-07:00,16,8.789255222637852,29.25133333333333,0.4875222222222222,18.028419674029827,25.79193955286018,evening_suburb,3,22,4
254,368,2013-03-25 23:17:52,1999.99,15315.79,11.99,649.0,7.66,2013-03-25 23:17:52+00:00,2013-03-25 16:17:52-07:00,16,9.516814346253744,33.33316666666666,0.5555527777777777,17.130351475014116,26.82093280475226,evening_suburb,3,25,0
255,276,2013-03-26 23:18:44,2052.94,15258.52,13.38,634.0,7.43,2013-03-26 23:18:44+00:00,2013-03-26 16:18:44-07:00,16,9.48122832962581,34.21566666666667,0.5702611111111112,16.62611765889549,29.930281978947892,evening_suburb,3,26,1
256,357,2013-03-27 23:18:36,1874.5,15256.73,14.23,711.0,8.14,2013-03-27 23:18:36+00:00,2013-03-27 16:18:36-07:00,16,9.480116072427206,31.241666666666667,0.5206944444444445,18.20667797318642,31.831682553096304,evening_suburb,3,27,2
257,265,2013-03-29 23:18:31,2297.81,16237.07,15.18,670.0,7.07,2013-03-29 23:18:31+00:00,2013-03-29 16:18:31-07:00,16,10.089272621074478,38.29683333333333,0.6382805555555555,15.806955943210328,33.95677731243864,evening_suburb,3,29,4
258,204,2013-04-02 23:18:36,1700.89,14102.6,11.88,543.0,8.29,2013-04-02 23:18:36+00:00,2013-04-02 16:18:36-07:00,16,8.762971155877565,28.348166666666668,0.47246944444444444,18.54717010574419,26.574869201038936,evening_suburb,4,2,1
259,90,2013-04-03 23:18:15,1886.19,15172.19,13.06,703.0,8.04,2013-04-03 23:18:15+00:00,2013-04-03 16:18:15-07:00,16,9.427585221270832,31.436500000000002,0.5239416666666667,17.993577951624697,29.214460586327316,evening_suburb,4,3,2
260,71,2013-04-05 23:20:57,1874.4,15173.5,12.99,722.0,8.1,2013-04-05 23:20:57+00:00,2013-04-05 16:20:57-07:00,16,9.428399219555843,31.240000000000002,0.5206666666666667,18.108321164319797,29.057874656691563,evening_suburb,4,5,4
261,48,2013-04-08 23:15:25,2228.4,15248.45,11.53,586.0,6.84,2013-04-08 23:15:25+00:00,2013-04-08 16:15:25-07:00,16,9.474971106167747,37.14,0.619,15.30690000996405,25.79193955286018,evening_suburb,4,8,0
