""RecID","MultiSportSessionRecID","NextSportRecID","StartTime","Sport","TotalTimeSeconds","DistanceMeters","VirtualPartner","PlanName","PlanType","IntervalWorkout","Notes","Creator","""
"263","2014-06-24T00:45:25Z","37.7652578","-122.3949049","9.7506104","15300.3251953","","0","Absent",""
"263","2014-06-24T00:45:31Z","37.7652276","-122.3953284","9.7506104","15337.8935547","","0","Absent",""
"263","2014-06-24T00:45:40Z","37.7651889","-122.3960369","10.2312012","15400.9404297","","0","Absent",""
"263","2014-06-24T00:45:47Z","37.7651578","-122.3965282","10.2312012","15444.0253906","","0","Absent",""
"263","2014-06-24T00:45:51Z","37.7651507","-122.3967526","9.7506104","15463.8876953","","0","Absent",""
"263","2014-06-24T00:45:57Z","37.7651179","-122.3971559","10.2312012","15499.5771484","","0","Absent",""
"263","2014-06-24T00:45:59Z","37.7651086","-122.3972768","10.2312012","15510.0224609","","0","Absent",""
"263","2014-06-24T00:46:03Z","37.7650688","-122.3974902","10.2312012","15529.3085938","","0","Absent",""
"263","2014-06-24T00:46:09Z","37.7650655","-122.3978065","10.2312012","15557.2685547","","0","Absent",""
"263","2014-06-24T00:46:16Z","37.7650428","-122.3983376","10.7117920","15604.1660156","","0","Absent",""
"263","2014-06-24T00:46:23Z","37.7650133","-122.3988311","10.7117920","15647.7617188","","0","Absent",""
"263","2014-06-24T00:46:34Z","37.7649624","-122.3996578","9.2698975","15720.8398438","","0","Absent",""
"263","2014-06-24T00:46:46Z","37.7649113","-122.4005821","9.2698975","15802.5253906","","0","Absent",""
"263","2014-06-24T00:46:47Z","37.7649067","-122.4006614","8.7891846","15809.5039062","","0","Absent",""
"263","2014-06-24T00:46:53Z","37.7648698","-122.4011282","11.1925049","15850.8300781","","0","Absent",""
"263","2014-06-24T00:46:59Z","37.7648546","-122.4014534","9.7506104","15879.3193359","","0","Absent",""
"263","2014-06-24T00:47:00Z","","","9.7506104","15881.3994141","","0","Present",""
"263","2014-06-24T00:47:04Z","37.7648541","-122.4015114","9.2698975","15884.4970703","","0","Absent",""
"263","2014-06-24T00:47:08Z","37.7648474","-122.4016656","9.2698975","15898.2822266","","0","Absent",""
"263","2014-06-24T00:47:14Z","37.7648173","-122.4020471","10.7117920","15932.1064453","","0","Absent",""
"263","2014-06-24T00:47:20Z","37.7648086","-122.4024044","10.7117920","15963.4667969","","0","Absent",""
"263","2014-06-24T00:47:24Z","37.7648044","-122.4025206","10.7117920","15973.6171875","","0","Absent",""
"263","2014-06-24T00:47:28Z","37.7647760","-122.4026937","11.1925049","15989.3222656","","0","Absent",""
"263","2014-06-24T00:47:36Z","37.7647256","-122.4032182","12.6343994","16035.8261719","","0","Absent",""
"263","2014-06-24T00:47:41Z","37.7647178","-122.4035022","14.0764160","16060.8681641","","0","Absent",""
"263","2014-06-24T00:47:47Z","37.7647066","-122.4038923","15.0377197","16095.2919922","","0","Absent",""
"263","2014-06-24T00:47:54Z","37.7646853","-122.4043201","17.4411621","16132.9257812","","0","Absent",""
"263","2014-06-24T00:47:59Z","37.7646807","-122.4045504","19.3637695","16153.3085938","","0","Absent",""
"263","2014-06-24T00:48:04Z","37.7646575","-122.4048594","21.2863770","16180.6679688","","0","Absent",""
"263","2014-06-24T00:48:09Z","37.7646361","-122.4051816","22.7282715","16209.1445312","","0","Absent",""
"263","2014-06-24T00:48:13Z","37.7646279","-122.4054313","24.1702881","16231.1728516","","0","Absent",""
"263","2014-06-24T00:48:22Z","37.7646042","-122.4060082","24.1702881","16282.0712891","","0","Absent",""
"263","2014-06-24T00:48:30Z","37.7645800","-122.4065128","24.6510010","16326.5957031","","0","Absent",""
"263","2014-06-24T00:48:38Z","37.7645440","-122.4070319","24.6510010","16372.6025391","","0","Absent",""
"263","2014-06-24T00:48:43Z","37.7645253","-122.4072536","24.6510010","16391.9511719","","0","Absent",""
"263","2014-06-24T00:48:44Z","","","24.1702881","16391.9511719","","0","Present",""
"263","2014-06-24T00:48:47Z","","","23.6895752","16391.9511719","","0","Present",""
"263","2014-06-24T00:48:48Z","","","","","","","",""
"264","2014-06-24T00:49:39Z","","","","","","","",""
"264","2014-06-24T00:49:40Z","","","24.6510010","16391.9511719","","","Present",""
"264","2014-06-24T00:49:41Z","37.7645093","-122.4073879","26.0928955","16393.8457031","","0","Absent",""
"264","2014-06-24T00:49:45Z","37.7644954","-122.4075971","24.6510010","16412.5039062","","0","Absent",""
"264","2014-06-24T00:49:50Z","37.7644679","-122.4079892","25.1317139","16447.2832031","","0","Absent",""
"264","2014-06-24T00:49:56Z","37.7644341","-122.4085559","24.6510010","16497.4023438","","0","Absent",""
"264","2014-06-24T00:50:04Z","37.7643972","-122.4092924","24.6510010","16562.3750000","","0","Absent",""
"264","2014-06-24T00:50:09Z","37.7643829","-122.4097385","22.7282715","16601.7324219","","0","Absent",""
"264","2014-06-24T00:50:13Z","37.7643637","-122.4100959","20.3249512","16633.2929688","","0","Absent",""
"264","2014-06-24T00:50:16Z","37.7643544","-122.4102784","19.8443604","16649.1914062","","0","Absent",""
"264","2014-06-24T00:50:20Z","37.7643431","-122.4105063","19.8443604","16669.4218750","","0","Absent",""
"264","2014-06-24T00:50:26Z","37.7643048","-122.4109843","17.9217529","16711.8535156","","0","Absent",""
"264","2014-06-24T00:50:30Z","37.7642849","-122.4112796","15.9990234","16737.8515625","","0","Absent",""
"264","2014-06-24T00:50:36Z","37.7642575","-122.4117599","15.0377197","16780.4140625","","0","Absent",""
"264","2014-06-24T00:50:40Z","37.7642332","-122.4121146","11.6732178","16811.7050781","","0","Absent",""
"264","2014-06-24T00:50:46Z","37.7642034","-122.4125701","10.2312012","16851.9296875","","0","Absent",""
"264","2014-06-24T00:50:51Z","37.7641793","-122.4128367","7.8278809","16875.4316406","","0","Absent",""
"264","2014-06-24T00:50:53Z","37.7641721","-122.4129015","8.3085938","16881.2421875","","0","Absent",""
"264","2014-06-24T00:50:55Z","37.7641387","-122.4130087","8.3085938","16891.4296875","","0","Absent",""
"264","2014-06-24T00:51:00Z","37.7640218","-122.4132351","7.3471680","16915.2597656","","0","Absent",""
"264","2014-06-24T00:51:03Z","37.7639574","-122.4133858","7.8278809","16930.5937500","","0","Absent",""
"264","2014-06-24T00:51:09Z","37.7638267","-122.4136904","7.3471680","16961.0800781","","0","Absent",""
"264","2014-06-24T00:51:14Z","37.7637820","-122.4139769","6.8664551","16986.8457031","","0","Absent",""
"264","2014-06-24T00:51:23Z","37.7637569","-122.4144704","6.3858643","17030.4042969","","0","Absent",""
"264","2014-06-24T00:51:31Z","37.7637240","-122.4149383","6.3858643","17071.8574219","","0","Absent",""
"264","2014-06-24T00:51:37Z","37.7636925","-122.4154119","7.3471680","17113.8632812","","0","Absent",""
"264","2014-06-24T00:51:45Z","37.7636566","-122.4160846","6.8664551","17173.4042969","","0","Absent",""
"264","2014-06-24T00:51:48Z","37.7636526","-122.4162173","7.8278809","17184.7578125","","0","Absent",""
"264","2014-06-24T00:51:52Z","37.7636338","-122.4164458","7.8278809","17205.1035156","","0","Absent",""
"264","2014-06-24T00:52:00Z","37.7636018","-122.4169211","8.7891846","17247.0546875","","0","Absent",""
"264","2014-06-24T00:52:06Z","37.7635919","-122.4171231","8.7891846","17264.7480469","","0","Absent",""
"264","2014-06-24T00:52:08Z","","","8.3085938","17266.1074219","","0","Present",""
"264","2014-06-24T00:52:12Z","","","8.7891846","17268.1972656","","0","Present",""
"264","2014-06-24T00:52:13Z","","","","","","","",""
"265","2014-06-24T00:52:15Z","","","","","","","",""
"265","2014-06-24T00:52:16Z","37.7635950","-122.4171809","9.2698975","17268.1972656","","","Absent",""
"265","2014-06-24T00:52:17Z","37.7635929","-122.4172004","9.7506104","17270.5820312","","0","Absent",""
"265","2014-06-24T00:52:22Z","37.7635629","-122.4174361","9.7506104","17291.8359375","","0","Absent",""
"265","2014-06-24T00:52:28Z","37.7635230","-122.4179982","11.1925049","17341.7050781","","0","Absent",""
"265","2014-06-24T00:52:33Z","37.7635101","-122.4184355","10.2312012","17380.1093750","","0","Absent",""
"265","2014-06-24T00:52:34Z","37.7635084","-122.4185012","10.7117920","17386.1562500","","0","Absent",""
"265","2014-06-24T00:52:39Z","37.7634950","-122.4188776","12.6343994","17419.4804688","","0","Absent",""
"265","2014-06-24T00:52:44Z","37.7634753","-122.4192412","12.1538086","17451.3925781","","0","Absent",""
"265","2014-06-24T00:52:50Z","37.7634500","-122.4196373","12.1538086","17486.4746094","","0","Absent",""
"265","2014-06-24T00:52:56Z","37.7634071","-122.4200519","13.5958252","17523.8105469","","0","Absent",""
"265","2014-06-24T00:53:04Z","37.7633645","-122.4207270","15.0377197","17582.9433594","","0","Absent",""
"265","2014-06-24T00:53:11Z","37.7633402","-122.4213046","16.4797363","17633.8613281","","0","Absent",""
"265","2014-06-24T00:53:15Z","37.7633169","-122.4215128","16.9604492","17652.2714844","","0","Absent",""
"265","2014-06-24T00:53:19Z","","","16.4797363","17658.2832031","","0","Present",""
"265","2014-06-24T00:53:23Z","37.7632941","-122.4216487","16.4797363","17661.8593750","","0","Absent",""
"265","2014-06-24T00:53:27Z","37.7633017","-122.4217728","17.4411621","17672.9316406","","0","Absent",""
"265","2014-06-24T00:53:31Z","37.7632945","-122.4220428","16.9604492","17696.8750000","","0","Absent",""
"265","2014-06-24T00:53:33Z","37.7632845","-122.4221968","17.9217529","17710.4882812","","0","Absent",""
"265","2014-06-24T00:53:41Z","37.7632527","-122.4228538","18.8830566","17768.5234375","","0","Absent",""
"265","2014-06-24T00:53:51Z","37.7632038","-122.4236303","21.7669678","17837.0644531","","0","Absent",""
"265","2014-06-24T00:53:55Z","37.7631929","-122.4238025","20.8056641","17852.0937500","","0","Absent",""
"265","2014-06-24T00:53:57Z","","","21.2863770","17853.9238281","","0","Present",""
"265","2014-06-24T00:54:00Z","","","21.2863770","17853.9238281","","","Present",""
"265","2014-06-24T00:54:01Z","","","","","","","",""
"266","2014-06-24T00:54:08Z","","","","","","","",""
"266","2014-06-24T00:54:09Z","","","20.8056641","17853.9238281","","","Present",""
"266","2014-06-24T00:54:10Z","37.7631968","-122.4238701","20.8056641","17855.5351562","","0","Absent",""
"266","2014-06-24T00:54:14Z","37.7631837","-122.4240714","22.2475586","17873.4765625","","0","Absent",""
"266","2014-06-24T00:54:20Z","37.7631500","-122.4244825","23.6895752","17910.2441406","","0","Absent",""
"266","2014-06-24T00:54:29Z","37.7631050","-122.4251901","24.1702881","17972.5468750","","0","Absent",""
"266","2014-06-24T00:54:38Z","37.7630593","-122.4259314","26.5736084","18038.2109375","","0","Absent",""
"266","2014-06-24T00:54:45Z","37.7630235","-122.4265194","27.0543213","18090.0585938","","0","Absent",""
"266","2014-06-24T00:54:53Z","37.7629817","-122.4271596","27.5349121","18146.6308594","","0","Absent",""
"266","2014-06-24T00:55:01Z","37.7629366","-122.4278084","28.9769287","18204.0605469","","0","Absent",""
"266","2014-06-24T00:55:06Z","37.7629060","-122.4281109","28.9769287","18230.7539062","","0","Absent",""
"266","2014-06-24T00:55:11Z","37.7628994","-122.4282935","29.9381104","18246.7441406","","0","Absent",""
"266","2014-06-24T00:55:13Z","","","29.9381104","18251.0527344","","0","Present",""
"266","2014-06-24T00:55:21Z","","","29.9381104","18251.0527344","","","Present",""
"266","2014-06-24T00:55:22Z","","","","","","","",""
"267","2014-06-24T00:55:38Z","","","","","","","",""
"267","2014-06-24T00:55:39Z","37.7629210","-122.4283725","29.4575195","18251.0527344","","0","Absent",""
"267","2014-06-24T00:55:43Z","37.7629091","-122.4285304","30.8995361","18265.8261719","","0","Absent",""
"267","2014-06-24T00:55:46Z","37.7629059","-122.4287200","30.8995361","18282.6367188","","0","Absent",""
"267","2014-06-24T00:55:53Z","37.7628729","-122.4291831","32.3415527","18323.5351562","","0","Absent",""
"267","2014-06-24T00:56:02Z","37.7628413","-122.4296977","31.3801270","18369.0273438","","0","Absent",""
"267","2014-06-24T00:56:11Z","37.7628076","-122.4302013","31.3801270","18413.5566406","","0","Absent",""
"267","2014-06-24T00:56:18Z","37.7627895","-122.4305102","31.8607178","18440.7402344","","0","Absent",""
"267","2014-06-24T00:56:22Z","37.7628180","-122.4306677","31.8607178","18455.1699219","","0","Absent",""
"267","2014-06-24T00:56:26Z","37.7629848","-122.4307801","32.3415527","18477.0898438","","0","Absent",""
"267","2014-06-24T00:56:35Z","37.7635124","-122.4308256","35.2254639","18535.7539062","","0","Absent",""
"267","2014-06-24T00:56:41Z","37.7638249","-122.4308536","38.1093750","18570.2792969","","0","Absent",""
"267","2014-06-24T00:56:46Z","37.7640058","-122.4308741","38.1093750","18590.3125000","","0","Absent",""
"267","2014-06-24T00:56:51Z","37.7640980","-122.4308862","38.5900879","18600.5292969","","0","Absent",""
"267","2014-06-24T00:56:52Z","","","37.6286621","18602.6191406","","0","Present",""
"267","2014-06-24T00:56:55Z","","","36.6674805","18602.6191406","","","Present",""
"267","2014-06-24T00:56:56Z","","","","","","","",""
"268","2014-06-24T00:57:10Z","","","","","","","",""
"268","2014-06-24T00:57:11Z","37.7641138","-122.4308939","37.6286621","18602.6191406","","0","Absent",""
"268","2014-06-24T00:57:14Z","37.7642212","-122.4308966","38.1093750","18615.8984375","","0","Absent",""
"268","2014-06-24T00:57:15Z","37.7642592","-122.4309061","37.6286621","18620.4023438","","0","Absent",""
"268","2014-06-24T00:57:19Z","37.7643719","-122.4310720","38.1093750","18640.4882812","","0","Absent",""
"268","2014-06-24T00:57:21Z","37.7643740","-122.4311966","40.5128174","18651.4863281","","0","Absent",""
"268","2014-06-24T00:57:27Z","37.7643548","-122.4315509","42.9160156","18682.9511719","","0","Absent",""
"268","2014-06-24T00:57:34Z","37.7643364","-122.4319136","42.9160156","18714.7753906","","0","Absent",""
"268","2014-06-24T00:57:42Z","37.7643150","-122.4323247","44.8386230","18751.0546875","","0","Absent",""
"268","2014-06-24T00:57:49Z","37.7642955","-122.4326289","45.3192139","18777.9101562","","0","Absent",""
"268","2014-06-24T00:57:55Z","","","45.3192139","18788.4296875","","0","Present",""
"268","2014-06-24T00:57:59Z","","","44.3580322","18790.5097656","","0","Present",""
"268","2014-06-24T00:58:00Z","","","","","","","",""
"269","2014-06-24T00:58:09Z","","","","","","","",""
"269","2014-06-24T00:58:10Z","37.7642928","-122.4328149","43.8773193","18790.5097656","","0","Absent",""
"269","2014-06-24T00:58:14Z","37.7642848","-122.4329939","44.8386230","18807.7070312","","0","Absent",""
"269","2014-06-24T00:58:15Z","37.7642796","-122.4330482","44.8386230","18812.5507812","","0","Absent",""
"269","2014-06-24T00:58:22Z","37.7642259","-122.4335334","46.2806396","18855.8300781","","0","Absent",""
"269","2014-06-24T00:58:26Z","37.7642114","-122.4337959","49.1645508","18878.9511719","","0","Absent",""
"269","2014-06-24T00:58:32Z","37.7642134","-122.4340941","51.5678711","18905.1777344","","0","Absent",""
"269","2014-06-24T00:58:35Z","37.7642503","-122.4341886","53.0097656","18914.3320312","","0","Absent",""
"269","2014-06-24T00:58:36Z","","","","","","","",""
"270","2014-06-24T13:34:29Z","","","38.5900879","0.0000000","","0","Present",""
"270","2014-06-24T13:34:32Z","","","38.5900879","22.9200001","","0","Present",""
"270","2014-06-24T13:34:34Z","","","36.1867676","47.9099998","","0","Present",""
"270","2014-06-24T13:34:36Z","","","34.2641602","68.7500000","","0","Present",""
"270","2014-06-24T13:34:39Z","","","33.3028564","91.6599960","","0","Present",""
"270","2014-06-24T13:34:42Z","","","32.8222656","118.7499847","","0","Present",""
"270","2014-06-24T13:34:45Z","","","31.8607178","145.8399811","","0","Present",""
"270","2014-06-24T13:34:48Z","","","31.8607178","175.0099792","","0","Present",""
"270","2014-06-24T13:34:51Z","","","31.8607178","202.0999756","","0","Present",""
"270","2014-06-24T13:34:54Z","","","31.8607178","227.1199646","","0","Present",""
"270","2014-06-24T13:34:57Z","","","31.3801270","254.2099609","","0","Present",""
"270","2014-06-24T13:34:59Z","","","30.8995361","275.0499573","","0","Present",""
"270","2014-06-24T13:35:02Z","","","30.4188232","304.2299805","","0","Present",""
"270","2014-06-24T13:35:05Z","","","28.4962158","325.0599976","","0","Present",""
"270","2014-06-24T13:35:09Z","","","28.4962158","350.0599976","","0","Present",""
"270","2014-06-24T13:35:12Z","","","28.0155029","370.8800049","","0","Present",""
"270","2014-06-24T13:35:16Z","","","28.0155029","391.6999817","","0","Present",""
"270","2014-06-24T13:35:18Z","","","26.5736084","412.5400085","","0","Present",""
"270","2014-06-24T13:35:20Z","","","26.0928955","435.4600220","","0","Present",""
"270","2014-06-24T13:35:23Z","","","25.6123047","458.3800354","","0","Present",""
"270","2014-06-24T13:35:25Z","","","25.1317139","481.3000488","","0","Present",""
"270","2014-06-24T13:35:27Z","","","24.1702881","504.2200317","","0","Present",""
"270","2014-06-24T13:35:30Z","","","23.6895752","535.4800415","","0","Present",""
"270","2014-06-24T13:35:32Z","","","22.2475586","556.3100586","","0","Present",""
"270","2014-06-24T13:35:34Z","","","21.7669678","583.4000854","","0","Present",""
"270","2014-06-24T13:35:37Z","","","20.8056641","614.6501465","","0","Present",""
"270","2014-06-24T13:35:39Z","","","20.8056641","639.6501465","","0","Present",""
"270","2014-06-24T13:35:41Z","","","20.8056641","660.4801636","","0","Present",""
"270","2014-06-24T13:35:43Z","","","20.8056641","685.4901733","","0","Present",""
"270","2014-06-24T13:35:45Z","","","21.7669678","708.4101562","","0","Present",""
"270","2014-06-24T13:35:47Z","","","22.2475586","731.3401489","","0","Present",""
"270","2014-06-24T13:35:50Z","","","22.7282715","758.4401855","","0","Present",""
"270","2014-06-24T13:35:52Z","","","23.6895752","783.4401855","","0","Present",""
"270","2014-06-24T13:35:55Z","","","24.1702881","806.3601685","","0","Present",""
"270","2014-06-24T13:35:57Z","","","24.6510010","827.2001953","","0","Present",""
"270","2014-06-24T13:36:00Z","","","25.1317139","850.1202393","","0","Present",""
"270","2014-06-24T13:36:02Z","","","26.0928955","875.1302490","","0","Present",""
"270","2014-06-24T13:36:04Z","37.7692421","-122.4266645","26.0928955","889.6148682","","0","Absent",""
"270","2014-06-24T13:36:12Z","37.7697086","-122.4260794","25.6123047","962.7170410","","0","Absent",""
"270","2014-06-24T13:36:19Z","37.7701337","-122.4255430","22.7282715","1029.5124512","","0","Absent",""
"270","2014-06-24T13:36:24Z","37.7704512","-122.4251458","21.2863770","1079.1805420","","0","Absent",""
"270","2014-06-24T13:36:27Z","37.7706403","-122.4249064","20.3249512","1108.9393311","","0","Absent",""
"270","2014-06-24T13:36:32Z","37.7709756","-122.4244869","17.4411621","1161.4481201","","0","Absent",""
"270","2014-06-24T13:36:37Z","37.7713553","-122.4240243","14.5570068","1220.1236572","","0","Absent",""
"270","2014-06-24T13:36:43Z","37.7718105","-122.4234296","10.7117920","1292.9464111","","0","Absent",""
"270","2014-06-24T13:36:47Z","37.7721230","-122.4230279","8.7891846","1342.5196533","","0","Absent",""
"270","2014-06-24T13:36:50Z","37.7723618","-122.4227167","7.3471680","1380.6480713","","0","Absent",""
"270","2014-06-24T13:36:54Z","37.7726471","-122.4223469","6.3858643","1425.9317627","","0","Absent",""
"270","2014-06-24T13:36:59Z","37.7729150","-122.4219898","5.4245605","1469.1159668","","0","Absent",""
"270","2014-06-24T13:37:05Z","37.7732078","-122.4216497","5.9052734","1513.3852539","","0","Absent",""
"270","2014-06-24T13:37:10Z","37.7735092","-122.4212746","5.9052734","1560.4311523","","0","Absent",""
"270","2014-06-24T13:37:15Z","37.7737952","-122.4208636","6.3858643","1608.6729736","","0","Absent",""
"270","2014-06-24T13:37:22Z","37.7742084","-122.4203596","5.9052734","1672.4855957","","0","Absent",""
"270","2014-06-24T13:37:30Z","37.7746445","-122.4198308","5.4245605","1739.6147461","","0","Absent",""
"270","2014-06-24T13:37:36Z","37.7748998","-122.4195165","5.4245605","1779.2381592","","0","Absent",""
"270","2014-06-24T13:37:42Z","37.7751366","-122.4192252","4.9438477","1815.9504395","","0","Absent",""
"270","2014-06-24T13:37:43Z","","","5.4245605","1824.3104248","","0","Present",""
"270","2014-06-24T13:37:44Z","37.7752363","-122.4191127","5.4245605","1832.2900391","","0","Absent",""
"270","2014-06-24T13:37:51Z","37.7756216","-122.4186916","4.4632568","1888.9072266","","0","Absent",""
"270","2014-06-24T13:37:53Z","","","4.4632568","1900.9957275","","0","Present",""
"270","2014-06-24T13:37:56Z","37.7758676","-122.4184002","3.9826660","1924.9294434","","0","Absent",""
"270","2014-06-24T13:38:02Z","","","3.9826660","1964.1568604","","0","Present",""
"270","2014-06-24T13:38:04Z","37.7762009","-122.4179971","3.9826660","1975.1647949","","0","Absent",""
"270","2014-06-24T13:38:11Z","37.7764432","-122.4177154","4.9438477","2011.6512451","","0","Absent",""
"270","2014-06-24T13:38:16Z","37.7766023","-122.4175939","4.9438477","2031.6020508","","0","Absent",""
"270","2014-06-24T13:38:17Z","","","4.9438477","2031.6020508","","0","Present",""
"270","2014-06-24T13:38:19Z","37.7765924","-122.4175699","4.9438477","2032.2396240","","","Absent",""
"270","2014-06-24T13:38:20Z","","","4.9438477","2032.2396240","","0","Present",""
"270","2014-06-24T13:38:21Z","","","","","","","",""
"271","2014-06-24T13:38:30Z","","","","","","","",""
"271","2014-06-24T13:38:31Z","37.7765754","-122.4175204","4.9438477","2032.2396240","","","Absent",""
"271","2014-06-24T13:38:33Z","37.7766152","-122.4174549","4.9438477","2040.2532959","","0","Absent",""
"271","2014-06-24T13:38:38Z","37.7768031","-122.4172158","4.9438477","2069.9938965","","0","Absent",""
"271","2014-06-24T13:38:44Z","37.7771107","-122.4167793","5.9052734","2121.4519043","","0","Absent",""
"271","2014-06-24T13:38:49Z","37.7774336","-122.4165748","6.3858643","2161.4594727","","0","Absent",""
"271","2014-06-24T13:38:56Z","37.7778107","-122.4161870","7.3471680","2216.0996094","","0","Absent",""
"271","2014-06-24T13:39:00Z","","","6.8664551","2238.4326172","","0","Present",""
"271","2014-06-24T13:39:04Z","","","6.8664551","2265.7626953","","0","Present",""
"271","2014-06-24T13:39:06Z","37.7781833","-122.4156253","6.8664551","2282.9248047","","0","Absent",""
"271","2014-06-24T13:39:12Z","37.7785033","-122.4152714","6.3858643","2330.9211426","","0","Absent",""
"271","2014-06-24T13:39:19Z","37.7788956","-122.4148036","5.9052734","2390.6057129","","0","Absent",""
"271","2014-06-24T13:39:20Z","37.7789157","-122.4147508","5.9052734","2395.1096191","","0","Absent",""
"271","2014-06-24T13:39:24Z","37.7788876","-122.4145284","6.3858643","2415.8466797","","0","Absent",""
"271","2014-06-24T13:39:25Z","37.7788405","-122.4144726","6.3858643","2423.0029297","","0","Absent",""
"271","2014-06-24T13:39:31Z","37.7784602","-122.4140773","6.3858643","2478.4978027","","0","Absent",""
"271","2014-06-24T13:39:37Z","37.7779475","-122.4137411","4.9438477","2540.8579102","","0","Absent",""
"271","2014-06-24T13:39:42Z","37.7776578","-122.4134495","4.4632568","2581.6147461","","0","Absent",""
"271","2014-06-24T13:39:46Z","37.7775822","-122.4132950","3.9826660","2597.6076660","","0","Absent",""
"271","2014-06-24T13:39:48Z","","","4.4632568","2598.9399414","","0","Present",""
"271","2014-06-24T13:39:50Z","","","4.4632568","2598.9399414","","","Present",""
"271","2014-06-24T13:39:51Z","","","","","","","",""
"272","2014-06-24T13:39:56Z","","","","","","","",""
"272","2014-06-24T13:39:57Z","37.7775807","-122.4133045","4.4632568","2598.9399414","","","Absent",""
"272","2014-06-24T13:40:01Z","37.7774020","-122.4132207","4.9438477","2618.0437012","","0","Absent",""
"272","2014-06-24T13:40:05Z","37.7772223","-122.4130049","4.4632568","2646.0559082","","0","Absent",""
"272","2014-06-24T13:40:10Z","37.7769488","-122.4126497","3.5019531","2689.3632812","","0","Absent",""
"272","2014-06-24T13:40:15Z","37.7766390","-122.4122724","2.5406494","2737.2333984","","0","Absent",""
"272","2014-06-24T13:40:20Z","37.7762757","-122.4118924","1.0986328","2789.6296387","","0","Absent",""
"272","2014-06-24T13:40:28Z","37.7757703","-122.4111899","0.1374512","2873.0905762","","0","Absent",""
"272","2014-06-24T13:40:33Z","37.7754466","-122.4107863","-0.3433838","2923.6215820","","0","Absent",""
"272","2014-06-24T13:40:39Z","37.7751103","-122.4103787","-0.3433838","2975.2741699","","0","Absent",""
"272","2014-06-24T13:40:42Z","37.7750291","-122.4102747","-0.8240967","2987.8974609","","0","Absent",""
"272","2014-06-24T13:40:44Z","37.7749824","-122.4102218","-0.8240967","2994.9736328","","0","Absent",""
"272","2014-06-24T13:40:49Z","37.7747923","-122.4099596","-0.3433838","3026.4243164","","0","Absent",""
"272","2014-06-24T13:40:55Z","37.7744803","-122.4095554","-0.3433838","3076.1589355","","0","Absent",""
"272","2014-06-24T13:41:05Z","37.7739472","-122.4089005","-1.3046875","3158.7138672","","0","Absent",""
"272","2014-06-24T13:41:09Z","37.7738231","-122.4087466","-2.7467041","3177.8234863","","0","Absent",""
"272","2014-06-24T13:41:11Z","","","-2.7467041","3180.2062988","","0","Present",""
"272","2014-06-24T13:41:14Z","","","-2.7467041","3180.2062988","","","Present",""
"272","2014-06-24T13:41:15Z","","","","","","","",""
"273","2014-06-24T13:41:44Z","","","","","","","",""
"273","2014-06-24T13:41:45Z","","","-1.7852783","3180.2062988","","","Present",""
"273","2014-06-24T13:41:46Z","37.7738050","-122.4086715","-2.2659912","3184.0917969","","0","Absent",""
"273","2014-06-24T13:41:50Z","37.7736734","-122.4085092","-1.7852783","3204.7175293","","0","Absent",""
"273","2014-06-24T13:41:55Z","37.7734407","-122.4082192","-1.7852783","3241.1437988","","0","Absent",""
"273","2014-06-24T13:42:03Z","37.7730025","-122.4076571","-2.2659912","3310.6188965","","0","Absent",""
"273","2014-06-24T13:42:09Z","37.7726392","-122.4072071","-1.7852783","3367.1948242","","0","Absent",""
"273","2014-06-24T13:42:12Z","37.7724277","-122.4070328","-1.7852783","3395.2438965","","0","Absent",""
"273","2014-06-24T13:42:18Z","37.7720474","-122.4066160","-2.7467041","3451.2253418","","0","Absent",""
"273","2014-06-24T13:42:19Z","37.7719842","-122.4065407","-3.2272949","3460.8369141","","0","Absent",""
"273","2014-06-24T13:42:23Z","37.7717475","-122.4062569","-3.2272949","3496.9953613","","0","Absent",""
"273","2014-06-24T13:42:27Z","37.7714848","-122.4059610","-3.7078857","3536.1044922","","0","Absent",""
"273","2014-06-24T13:42:31Z","37.7713098","-122.4057113","-4.1885986","3565.1696777","","0","Absent",""
"273","2014-06-24T13:42:34Z","","","-4.6693115","3573.0932617","","0","Present",""
"273","2014-06-24T13:42:43Z","","","-4.6693115","3577.3134766","","0","Present",""
"273","2014-06-24T13:42:44Z","","","","","","","",""
"274","2014-06-24T13:42:45Z","","","","","","","",""
"274","2014-06-24T13:42:46Z","","","-4.6693115","3577.3134766","","0","Present",""
"274","2014-06-24T13:42:47Z","","","-4.1885986","3579.4235840","","0","Present",""
"274","2014-06-24T13:42:48Z","","","","","","","",""
"275","2014-06-24T13:42:50Z","","","","","","","",""
"275","2014-06-24T13:42:51Z","","","-4.6693115","3579.4235840","","","Present",""
"275","2014-06-24T13:42:52Z","37.7712645","-122.4055110","-4.1885986","3585.2185059","","0","Absent",""
"275","2014-06-24T13:42:55Z","37.7711879","-122.4054114","-4.1885986","3597.5830078","","0","Absent",""
"275","2014-06-24T13:43:00Z","37.7709669","-122.4051325","-4.1885986","3632.4836426","","0","Absent",""
"275","2014-06-24T13:43:10Z","37.7704622","-122.4045105","-4.1885986","3710.8361816","","0","Absent",""
"275","2014-06-24T13:43:16Z","37.7701783","-122.4041065","-3.7078857","3758.5561523","","0","Absent",""
"275","2014-06-24T13:43:19Z","37.7700886","-122.4039984","-4.6693115","3771.9091797","","0","Absent",""
